MsgType;Account;ClOrdID;HandlInst;OrderID;OrderQty;OrdType;OrigClOrdID;Price;Side;Symbol;TimeInForce;TransactTime;ExecBroker;StopPx;MinQty;MaxFloor;ExpireDate;Memo;BeginString;BodyLength;MsgSeqNum;SenderCompID;SenderSubID;TargetCompID;TargetSubID;SendingTime;CheckSum
D;012345;00082;1;null;500.0;2;null;25.0;1;PETR3;0;2012-04-13 18:20:44.390-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.390-0300;null
D;ABCDE;00083;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-13 18:20:44.390-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.390-0300;null
D;ABCDE;00084;1;null;100.0;2;null;34.23;1;PDGR3;0;2012-04-13 18:20:44.391-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.391-0300;null
D;012345;00085;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-04-13 18:20:44.391-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.391-0300;null
D;012346;00086;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-13 18:20:44.391-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.392-0300;null
D;012347;00087;1;null;500.0;2;null;32.12;2;RSID3;0;2012-04-13 18:20:44.392-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.392-0300;null
D;012348;00088;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-04-13 18:20:44.392-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.393-0300;null
D;012349;00089;1;null;4500.0;2;null;12.33;1;PETR4;0;2012-04-13 18:20:44.393-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.393-0300;null
D;012350;00090;1;null;1100.0;2;null;12.4;2;VALE5;0;2012-04-13 18:20:44.393-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.394-0300;null
D;012351;00091;1;null;1000.0;2;null;23.45;2;VALE5;0;2012-04-13 18:20:44.394-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.408-0300;null
D;012345;00092;1;null;500.0;2;null;25.0;2;PETR3;0;2012-04-13 18:20:44.419-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.419-0300;null
D;ABCDE;00093;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-04-13 18:20:44.420-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.420-0300;null
D;ABCDE;00094;1;null;100.0;2;null;34.23;2;PDGR3;0;2012-04-13 18:20:44.421-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.422-0300;null
D;012345;00095;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-04-13 18:20:44.422-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.422-0300;null
D;012346;00096;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-13 18:20:44.423-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.423-0300;null
D;012347;00097;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-13 18:20:44.423-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.423-0300;null
D;012348;00098;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-04-13 18:20:44.424-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.424-0300;null
D;012345;00099;1;null;4500.0;2;null;25.0;2;GOLL4;0;2012-04-13 18:20:44.424-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.425-0300;null
D;ABCDE;00100;1;null;1100.0;2;null;34.23;1;TAMM4;0;2012-04-13 18:20:44.425-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.425-0300;null
D;ABCDE;00101;1;null;1000.0;2;null;34.23;2;VALE3;0;2012-04-13 18:20:44.426-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.426-0300;null
D;012345;00102;1;null;500.0;2;null;21.34;2;VALE5;0;2012-04-13 18:20:44.426-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.426-0300;null
D;012346;00103;1;null;500.0;2;null;32.12;2;ELET3;0;2012-04-13 18:20:44.426-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.427-0300;null
D;012347;00104;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-04-13 18:20:44.427-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.427-0300;null
D;012348;00105;1;null;300.0;2;null;32.15;2;PETR4;0;2012-04-13 18:20:44.427-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.428-0300;null
D;012345;00106;1;null;500.0;2;null;25.0;1;VALE5;0;2012-04-13 18:20:44.428-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.428-0300;null
D;ABCDE;00107;1;null;1000.0;2;null;34.23;1;VALE5;0;2012-04-13 18:20:44.428-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.429-0300;null
D;ABCDE;00108;1;null;500.0;2;null;34.23;2;PETR3;0;2012-04-13 18:20:44.429-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.429-0300;null
D;012345;00109;1;null;500.0;2;null;21.34;2;PDGR3;0;2012-04-13 18:20:44.429-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.430-0300;null
D;012346;00110;1;null;100.0;2;null;32.12;2;PDGR3;0;2012-04-13 18:20:44.431-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.431-0300;null
D;012347;00111;1;null;300.0;2;null;32.12;1;PDGR3;0;2012-04-13 18:20:44.433-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.433-0300;null
D;012348;00112;1;null;500.0;2;null;32.15;2;RSID3;0;2012-04-13 18:20:44.433-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.433-0300;null
D;012349;00113;1;null;1000.0;2;null;12.33;1;RSID3;0;2012-04-13 18:20:44.433-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.434-0300;null
D;012345;00114;1;null;500.0;2;null;25.0;1;BBDC4;0;2012-04-13 18:20:44.434-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.434-0300;null
D;ABCDE;00115;1;null;500.0;2;null;34.23;1;PETR4;0;2012-04-13 18:20:44.435-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.435-0300;null
D;ABCDE;00116;1;null;100.0;2;null;34.23;2;VALE5;0;2012-04-13 18:20:44.435-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.437-0300;null
D;012345;00117;1;null;300.0;2;null;21.34;2;VALE5;0;2012-04-13 18:20:44.440-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.440-0300;null
D;012346;00118;1;null;500.0;2;null;32.12;1;PETR3;0;2012-04-13 18:20:44.441-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.441-0300;null
D;012347;00119;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-04-13 18:20:44.441-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.441-0300;null
D;012348;00120;1;null;100.0;2;null;32.15;2;PDGR3;0;2012-04-13 18:20:44.442-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.442-0300;null
D;012349;00121;1;null;4500.0;2;null;12.33;2;PDGR3;0;2012-04-13 18:20:44.442-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.442-0300;null
D;012350;00122;1;null;1100.0;2;null;12.4;1;RSID3;0;2012-04-13 18:20:44.443-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.443-0300;null
D;012351;00123;1;null;1000.0;2;null;23.45;2;RSID3;0;2012-04-13 18:20:44.443-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.444-0300;null
D;012345;00124;1;null;500.0;2;null;25.0;1;BBDC4;0;2012-04-13 18:20:44.444-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.444-0300;null
D;ABCDE;00125;1;null;500.0;2;null;34.23;1;GOLL4;0;2012-04-13 18:20:44.445-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.445-0300;null
D;ABCDE;00126;1;null;100.0;2;null;34.23;2;TAMM4;0;2012-04-13 18:20:44.445-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.445-0300;null
D;012345;00127;1;null;300.0;2;null;21.34;2;VALE3;0;2012-04-13 18:20:44.445-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.446-0300;null
D;012346;00128;1;null;500.0;2;null;32.12;2;VALE5;0;2012-04-13 18:20:44.446-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.446-0300;null
D;012347;00129;1;null;500.0;2;null;32.12;1;ELET3;0;2012-04-13 18:20:44.446-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:20:44.446-0300;null
D;012345;00001;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-04-13 18:24:13.494-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.494-0300;null
D;ABCDE;00002;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-13 18:24:13.496-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.496-0300;null
F;ABCDE;00003;1;null;500.0;2;00002;34.23;2;VALE5;0;2012-04-13 18:24:13.496-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.496-0300;null
D;012345;00004;1;null;100.0;2;null;21.34;1;PETR3;0;2012-04-13 18:24:13.497-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.497-0300;null
D;012346;00005;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-04-13 18:24:13.498-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.498-0300;null
G;012347;00006;1;null;500.0;2;00005;32.12;2;PDGR3;0;2012-04-13 18:24:13.499-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.499-0300;null
G;012348;00007;1;null;500.0;2;00006;32.15;2;PDGR3;0;2012-04-13 18:24:13.499-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.499-0300;null
D;012349;00008;1;null;100.0;2;null;12.33;1;RSID3;0;2012-04-13 18:24:13.501-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.501-0300;null
D;012350;00009;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-04-13 18:24:13.501-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.501-0300;null
D;012351;00010;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-04-13 18:24:13.502-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.502-0300;null
D;012345;00011;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-04-13 18:24:13.502-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.502-0300;null
D;ABCDE;00012;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-13 18:24:13.503-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.503-0300;null
D;ABCDE;00013;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-13 18:24:13.503-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.504-0300;null
D;012345;00014;1;null;100.0;2;null;21.34;1;PETR3;0;2012-04-13 18:24:13.504-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.504-0300;null
D;012346;00015;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-04-13 18:24:13.505-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.505-0300;null
D;012347;00016;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-04-13 18:24:13.506-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.506-0300;null
D;012348;00017;1;null;500.0;2;null;32.15;2;PDGR3;0;2012-04-13 18:24:13.507-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.507-0300;null
D;012349;00018;1;null;100.0;2;null;12.33;1;RSID3;0;2012-04-13 18:24:13.892-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.892-0300;null
D;012350;00019;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-04-13 18:24:13.892-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.893-0300;null
D;012351;00020;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-04-13 18:24:13.893-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.893-0300;null
D;012345;00021;1;null;1000.0;2;null;25.0;1;GOLL4;0;2012-04-13 18:24:13.893-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.893-0300;null
D;ABCDE;00022;1;null;500.0;2;null;34.23;1;TAMM4;0;2012-04-13 18:24:13.893-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.893-0300;null
D;ABCDE;00023;1;null;500.0;2;null;34.23;2;VALE3;0;2012-04-13 18:24:13.893-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.894-0300;null
D;012345;00024;1;null;100.0;2;null;21.34;2;VALE5;0;2012-04-13 18:24:13.894-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.894-0300;null
D;012346;00025;1;null;300.0;2;null;32.12;1;ELET3;0;2012-04-13 18:24:13.894-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.894-0300;null
D;012347;00026;1;null;500.0;2;null;32.12;2;TNLP4;0;2012-04-13 18:24:13.894-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.895-0300;null
D;012348;00027;1;null;500.0;2;null;32.15;2;PETR4;0;2012-04-13 18:24:13.895-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.895-0300;null
D;012349;00028;1;null;100.0;2;null;12.33;2;VALE5;0;2012-04-13 18:24:13.895-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.895-0300;null
D;012350;00029;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-04-13 18:24:13.895-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.895-0300;null
D;012351;00030;1;null;1100.0;2;null;23.45;1;PETR3;0;2012-04-13 18:24:13.896-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.896-0300;null
D;012345;00031;1;null;1000.0;2;null;25.0;1;PDGR3;0;2012-04-13 18:24:13.896-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.896-0300;null
D;ABCDE;00032;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-13 18:24:13.896-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.898-0300;null
D;ABCDE;00033;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-13 18:24:13.898-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.898-0300;null
D;012345;00034;1;null;100.0;2;null;21.34;1;RSID3;0;2012-04-13 18:24:13.898-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.898-0300;null
D;012346;00035;1;null;300.0;2;null;32.12;1;RSID3;0;2012-04-13 18:24:13.898-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.898-0300;null
D;012347;00036;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-04-13 18:24:13.899-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.899-0300;null
D;012348;00037;1;null;500.0;2;null;32.15;2;PETR4;0;2012-04-13 18:24:13.899-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.899-0300;null
D;012349;00038;1;null;100.0;2;null;12.33;2;VALE5;0;2012-04-13 18:24:13.899-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.899-0300;null
D;012350;00039;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-04-13 18:24:13.901-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.901-0300;null
D;012351;00040;1;null;1100.0;2;null;23.45;2;PETR3;0;2012-04-13 18:24:13.901-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.901-0300;null
D;012345;00041;1;null;1000.0;2;null;25.0;2;PDGR3;0;2012-04-13 18:24:13.901-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.901-0300;null
D;ABCDE;00042;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-13 18:24:13.901-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.902-0300;null
D;ABCDE;00043;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-04-13 18:24:13.902-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.902-0300;null
D;012345;00044;1;null;100.0;2;null;21.34;2;RSID3;0;2012-04-13 18:24:13.902-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.902-0300;null
D;012346;00045;1;null;300.0;2;null;32.12;1;RSID3;0;2012-04-13 18:24:13.902-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.902-0300;null
D;012347;00046;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-04-13 18:24:13.903-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.903-0300;null
D;012348;00047;1;null;500.0;2;null;32.15;2;GOLL4;0;2012-04-13 18:24:13.903-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.903-0300;null
D;012349;00048;1;null;100.0;2;null;12.33;2;TAMM4;0;2012-04-13 18:24:13.903-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.903-0300;null
D;012350;00049;1;null;4500.0;2;null;12.4;1;VALE3;0;2012-04-13 18:24:13.903-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.904-0300;null
D;012351;00050;1;null;1100.0;2;null;23.45;2;VALE5;0;2012-04-13 18:24:13.904-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.904-0300;null
D;012345;00051;1;null;1000.0;2;null;25.0;2;ELET3;0;2012-04-13 18:24:13.904-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.904-0300;null
D;ABCDE;00052;1;null;500.0;2;null;34.23;2;TNLP4;0;2012-04-13 18:24:13.904-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.904-0300;null
D;ABCDE;00053;1;null;500.0;2;null;34.23;1;PETR4;0;2012-04-13 18:24:13.905-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.905-0300;null
D;012345;00054;1;null;1000.0;2;null;21.34;2;VALE5;0;2012-04-13 18:24:13.905-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.905-0300;null
D;012346;00055;1;null;500.0;2;null;32.12;1;VALE5;0;2012-04-13 18:24:13.905-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.905-0300;null
D;012347;00056;1;null;500.0;2;null;32.12;1;PETR3;0;2012-04-13 18:24:13.905-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.906-0300;null
D;012348;00057;1;null;100.0;2;null;32.15;1;PDGR3;0;2012-04-13 18:24:13.906-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.906-0300;null
D;012349;00058;1;null;300.0;2;null;12.33;2;PDGR3;0;2012-04-13 18:24:13.906-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.906-0300;null
D;012345;00059;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-04-13 18:24:13.906-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.906-0300;null
D;ABCDE;00060;1;null;500.0;2;null;34.23;1;RSID3;0;2012-04-13 18:24:13.907-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.907-0300;null
D;ABCDE;00061;1;null;100.0;2;null;34.23;2;RSID3;0;2012-04-13 18:24:13.907-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.907-0300;null
D;012345;00062;1;null;4500.0;2;null;21.34;1;BBDC4;0;2012-04-13 18:24:13.907-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.907-0300;null
D;012346;00063;1;null;1100.0;2;null;32.12;1;PETR4;0;2012-04-13 18:24:13.907-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.908-0300;null
D;012347;00064;1;null;1000.0;2;null;32.12;2;VALE5;0;2012-04-13 18:24:13.908-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.908-0300;null
D;012348;00065;1;null;500.0;2;null;32.15;2;VALE5;0;2012-04-13 18:24:13.908-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.908-0300;null
D;012349;00066;1;null;500.0;2;null;12.33;1;PETR3;0;2012-04-13 18:24:13.908-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.908-0300;null
D;012350;00067;1;null;100.0;2;null;12.4;2;PDGR3;0;2012-04-13 18:24:13.909-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.912-0300;null
D;012351;00068;1;null;300.0;2;null;23.45;2;PDGR3;0;2012-04-13 18:24:13.912-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.912-0300;null
D;012345;00069;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-04-13 18:24:13.912-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.912-0300;null
D;ABCDE;00070;1;null;500.0;2;null;34.23;1;RSID3;0;2012-04-13 18:24:13.913-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.914-0300;null
D;ABCDE;00071;1;null;1000.0;2;null;34.23;1;RSID3;0;2012-04-13 18:24:13.914-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.914-0300;null
D;012345;00072;1;null;500.0;2;null;21.34;2;BBDC4;0;2012-04-13 18:24:13.914-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.914-0300;null
D;012345;00073;1;null;500.0;2;null;25.0;2;GOLL4;0;2012-04-13 18:24:13.914-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.915-0300;null
D;ABCDE;00074;1;null;100.0;2;null;34.23;1;TAMM4;0;2012-04-13 18:24:13.915-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.915-0300;null
D;ABCDE;00075;1;null;300.0;2;null;34.23;1;VALE3;0;2012-04-13 18:24:13.915-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-13 18:24:13.915-0300;null
